"DateTime","Sensor_id","Vendor","SensorModel","LAT","LONG","Zone","NoiseLevel_db","AlertTriggered","SensorStatus"
21-04-26 09:23:15,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 09:33:15,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 09:43:16,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 09:53:19,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 10:03:22,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 10:13:22,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 10:23:22,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 10:33:23,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 10:43:23,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 10:53:24,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 11:03:25,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 11:13:25,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 11:23:25,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 11:33:26,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 11:43:29,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 11:53:30,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 12:03:30,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 12:13:31,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 12:23:31,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 12:33:32,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 12:43:32,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 12:53:35,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 13:03:36,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 13:13:37,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 13:23:37,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 13:33:38,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 13:43:39,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 13:53:40,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 14:03:40,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 14:13:40,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 14:23:42,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 14:33:43,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 14:43:44,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 14:53:46,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 15:03:46,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 15:13:47,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 15:22:06,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 15:32:06,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 15:42:10,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 15:52:11,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 16:02:11,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 16:12:12,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 16:22:14,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 16:32:14,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 16:42:15,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 16:52:15,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 17:02:18,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 17:12:18,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 17:22:18,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 17:32:18,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 17:42:18,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 17:52:20,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 18:02:19,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 18:12:20,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 18:22:21,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 18:32:22,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 18:42:23,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 18:52:24,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 19:02:25,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 19:12:26,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 19:22:26,"64d7e0e4cfeba0b6","ATT","AQM-01-00-01-00-01-00-GY",29.41491,-98.481464,"Downtown",30,"None","Normal"
21-04-26 00:03:17,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 00:13:19,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 00:23:20,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 00:33:29,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 00:43:30,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",64,"None","Normal"
21-04-26 00:53:33,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",64,"None","Normal"
21-04-26 01:03:37,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 01:13:40,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 01:23:43,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",64,"None","Normal"
21-04-26 01:33:45,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",67,"None","Normal"
21-04-26 01:43:49,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",75,"None","Normal"
21-04-26 01:52:50,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 02:02:51,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 02:12:54,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 02:12:54,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 02:22:58,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 02:33:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",78,"None","Normal"
21-04-26 02:43:06,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 02:53:10,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 03:03:14,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 03:13:17,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",68,"None","Normal"
21-04-26 03:23:21,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 03:33:22,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",67,"None","Normal"
21-04-26 03:43:25,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 03:53:28,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",67,"None","Normal"
21-04-26 04:03:32,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",68,"None","Normal"
21-04-26 04:13:35,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 04:23:39,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 04:33:42,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 04:43:47,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 04:53:51,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",68,"None","Normal"
21-04-26 05:03:55,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 05:13:58,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",67,"None","Normal"
21-04-26 05:24:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 05:34:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 05:44:06,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 05:56:51,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 06:06:51,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",75,"None","Normal"
21-04-26 06:16:53,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 06:26:56,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 06:37:01,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 06:47:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 06:57:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 07:07:03,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 07:17:08,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 07:27:13,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 07:37:14,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 07:47:18,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 07:57:22,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 08:07:27,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 08:17:28,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 08:27:32,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 08:37:34,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 08:47:37,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 08:57:38,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 09:07:42,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 09:17:44,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 09:27:48,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 09:37:49,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 09:47:53,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 09:57:56,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 10:07:59,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 10:18:00,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 10:28:04,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 10:38:08,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",77,"None","Normal"
21-04-26 10:48:13,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",75,"None","Normal"
21-04-26 10:58:14,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 11:08:17,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",72,"None","Normal"
21-04-26 11:18:20,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",75,"None","Normal"
21-04-26 11:28:23,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 11:38:24,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",80,"None","Normal"
21-04-26 11:48:28,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 11:58:31,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 12:08:36,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",76,"None","Normal"
21-04-26 12:18:38,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",77,"None","Normal"
21-04-26 12:28:42,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 12:38:44,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",78,"None","Normal"
21-04-26 12:48:48,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 12:58:48,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 13:08:53,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",79,"None","Normal"
21-04-26 13:18:55,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 13:28:58,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 13:38:59,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 13:49:03,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 13:59:11,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",71,"None","Normal"
21-04-26 14:09:12,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 14:19:13,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 14:29:17,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",77,"None","Normal"
21-04-26 14:39:19,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",67,"None","Normal"
21-04-26 14:49:22,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",67,"None","Normal"
21-04-26 14:59:23,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",73,"None","Normal"
21-04-26 15:09:32,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 15:19:30,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",68,"None","Normal"
21-04-26 15:21:50,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",68,"None","Normal"
21-04-26 15:31:50,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 15:41:53,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",70,"None","Normal"
21-04-26 15:51:57,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 16:01:59,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 16:12:00,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",77,"None","Normal"
21-04-26 16:22:00,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 16:32:01,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",68,"None","Normal"
21-04-26 16:42:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 16:52:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 17:02:02,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",64,"None","Normal"
21-04-26 17:12:04,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",74,"None","Normal"
21-04-26 17:22:09,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 17:32:10,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 17:42:11,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 17:52:11,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 18:02:12,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 18:12:14,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 18:22:13,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 18:32:13,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
21-04-26 18:42:16,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 18:52:20,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",66,"None","Normal"
21-04-26 19:02:21,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",63,"None","Normal"
21-04-26 19:12:21,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",69,"None","Normal"
21-04-26 19:22:21,"63db58629a2d20a7","ATT","AQM-01-00-01-00-01-00-GY",29.41661,-98.48408,"Downtown",65,"None","Normal"
